Header,Gene_Code
fig|2315861.3.peg.1404,nanE_2015_bv
fig|2219695.3.peg.585,nanE_2016_bv
fig|1462524.7.peg.573,nanE_2017_bv
fig|1352.10972.peg.1348,nanE_2018_bv
fig|1313.20275.peg.1149,nanE_2019_bv
fig|1351.2193.peg.2067,nanE_2020_bv
fig|1351.1211.peg.1858,nanE_2021_bv
fig|52768.7.peg.885,nanE_2022_bv
fig|2769344.3.peg.903,nanE_2023_bv
fig|99907.4.peg.1435,nanE_2024_bv
fig|1211.57.peg.369,nanE_2025_bv
fig|2666332.3.peg.2216,nanE_2026_bv
fig|2608683.3.peg.5605,nanE_2027_bv
fig|1510573.3.peg.3102,nanE_2028_bv
fig|1302.34.peg.493,nanE_2029_bv
fig|35703.114.peg.3443,nanE_2030_bv
fig|257758.10.peg.2019,nanE_2031_bv
fig|585204.3.peg.1443,nanE_2032_bv
fig|1704044.4.peg.480,nanE_2033_bv
fig|29385.134.peg.1829,nanE_2034_bv
fig|1307.1934.peg.1495,nanE_2035_bv
fig|1952441.3.peg.248,nanE_2036_bv
fig|529885.3.peg.666,nanE_2037_bv
fig|1986836.3.peg.2199,nanE_2038_bv
fig|1607738.9.peg.2003,nanE_2039_bv
fig|1313.19317.peg.2072,nanE_2040_bv
fig|703.57.peg.35,nanE_2041_bv
fig|257758.12.peg.1156,nanE_2042_bv
fig|412439.4.peg.2076,nanE_2043_bv
fig|666.2360.peg.3570,nanE_2044_bv
fig|46867.144.peg.192,nanE_2045_bv
fig|1965294.93.peg.410,nanE_2046_bv
fig|2049040.384.peg.686,nanE_2047_bv
fig|1502.2349.peg.20,nanE_2048_bv
fig|1351.5329.peg.1721,nanE_2049_bv
fig|29523.264.peg.2670,nanE_2050_bv
fig|1812935.443.peg.3567,nanE_2051_bv
fig|2015799.69.peg.2940,nanE_2052_bv
fig|2364082.87.peg.2286,nanE_2053_bv
fig|2718929.7.peg.2820,nanE_2054_bv
fig|747375.138.peg.57,nanE_2055_bv
fig|316089.66.peg.38,nanE_2056_bv
fig|630.372.peg.1454,nanE_2057_bv
fig|753.38.peg.530,nanE_2058_bv
fig|2364082.92.peg.4810,nanE_2059_bv
fig|853.8259.peg.1831,nanE_2060_bv
fig|165190.1340.peg.1716,nanE_2061_bv
fig|665099.26.peg.4251,nanE_2062_bv
fig|1504.52.peg.2732,nanE_2063_bv
fig|1318.977.peg.420,nanE_2064_bv
fig|1898203.3154.peg.2254,nanE_2065_bv
fig|79880.85.peg.3171,nanE_2066_bv
fig|1735.315.peg.1495,nanE_2067_bv
fig|1977261.3.peg.89,nanE_2068_bv
fig|2804133.3.peg.1134,nanE_2069_bv
fig|333367.49.peg.4854,nanE_2070_bv
fig|152500.19.peg.2643,nanE_2071_bv
fig|1879010.7329.peg.1020,nanE_2072_bv
fig|297314.2995.peg.2986,nanE_2073_bv
fig|297314.2997.peg.620,nanE_2074_bv
fig|39488.239.peg.2294,nanE_2075_bv
fig|562.78034.peg.7832,nanE_2076_bv
fig|562.54871.peg.4365,nanE_2077_bv
fig|573.26165.peg.2858,nanE_2078_bv
fig|2496734.3.peg.2612,nanE_2079_bv
fig|2804359.3.peg.944,nanE_2080_bv
fig|853.7352.peg.2585,nanE_2081_bv
fig|189691.9.peg.4442,nanE_2082_bv
fig|59201.1865.peg.774,nanE_2083_bv
fig|28037.1189.peg.1127,nanE_2084_bv
fig|2607825.3.peg.14464,nanE_2085_bv
fig|2512218.3.peg.4633,nanE_2086_bv
fig|584.92.peg.629,nanE_2087_bv
fig|159267.16.peg.79,nanE_2088_bv
fig|546367.93.peg.1375,nanE_2089_bv
fig|1773.14129.peg.7511,nanE_2090_bv
fig|1294.8.peg.1619,nanE_2091_bv
fig|76857.42.peg.1018,nanE_2092_bv
fig|28901.13635.peg.2408,nanE_2093_bv
fig|1121874.3.peg.1315,nanE_2094_bv
fig|418240.282.peg.2969,nanE_2095_bv
fig|745368.1721.peg.884,nanE_2096_bv
fig|2582648.3.peg.1748,nanE_2097_bv
fig|1227076.4.peg.3313,nanE_2098_bv
fig|1478.10.peg.3495,nanE_2099_bv
fig|2584631.3.peg.658,nanE_2100_bv
fig|28901.6895.peg.3057,nanE_2101_bv
fig|1502.1071.peg.3094,nanE_2102_bv
fig|562.65247.peg.2721,nanE_2103_bv
fig|331632.97.peg.944,nanE_2104_bv
fig|1406.194.peg.3857,nanE_2105_bv
fig|1179669.3.peg.1341,nanE_2106_bv
fig|334542.36.peg.5076,nanE_2107_bv
fig|1283.409.peg.345,nanE_2108_bv
fig|152500.33.peg.1395,nanE_2109_bv
fig|2052143.268.peg.926,nanE_2110_bv
fig|1259215.3.peg.692,nanE_2111_bv
fig|39486.331.peg.1053,nanE_2112_bv
fig|1512.143.peg.4448,nanE_2113_bv
fig|948465.10.peg.1406,nanE_2114_bv
fig|562.77533.peg.2026,nanE_2115_bv
fig|1229255.25.peg.1388,nanE_2116_bv
fig|548.896.peg.1282,nanE_2117_bv
fig|2137880.70.peg.123,nanE_2118_bv
fig|1545742.44.peg.382,nanE_2119_bv
fig|2486714.3.peg.125,nanE_2120_bv
fig|1898205.3655.peg.1241,nanE_2121_bv
fig|2025882.3.peg.1406,nanE_2122_bv
fig|1867718.3.peg.105,nanE_2123_bv
fig|2709122.5.peg.4437,nanE_2124_bv
fig|541003.6.peg.1149,nanE_2125_bv
fig|541003.24.peg.422,nanE_2126_bv
fig|1399.34.peg.8188,nanE_2127_bv
fig|1898203.3022.peg.1967,nanE_2128_bv
fig|539813.54.peg.2582,nanE_2129_bv
fig|672.1264.peg.3962,nanE_2130_bv
fig|2485925.104.peg.1121,nanE_2131_bv
fig|2021311.37.peg.1612,nanE_2132_bv
fig|2044939.1474.peg.975,nanE_2133_bv
fig|1898203.2725.peg.1000,nanE_2134_bv
fig|2814654.3.peg.2617,nanE_2135_bv
fig|615.1458.peg.697,nanE_2136_bv
fig|359.245.peg.1809,nanE_2137_bv
fig|1352.12136.peg.318,nanE_2138_bv
fig|1871622.3.peg.1818,nanE_2139_bv
fig|672.1252.peg.3767,nanE_2140_bv
fig|29394.110.peg.1800,nanE_2141_bv
fig|1502.2275.peg.3217,nanE_2142_bv
fig|1502.2254.peg.2925,nanE_2143_bv
fig|479978.13.peg.1535,nanE_2144_bv
fig|1351.4885.peg.2032,nanE_2145_bv
fig|2047426.17.peg.243,nanE_2146_bv
fig|2820274.3.peg.1179,nanE_2147_bv
fig|131109.7.peg.504,nanE_2148_bv
fig|2871703.4.peg.1686,nanE_2149_bv
fig|2316204.3.peg.1411,nanE_2150_bv
fig|1403243.9.peg.4611,nanE_2151_bv
fig|1590.3311.peg.2764,nanE_2152_bv
fig|2923276.8.peg.2702,nanE_2153_bv
fig|2823708.8.peg.246,nanE_2154_bv
fig|1863.89.peg.2147,nanE_2155_bv
fig|1873464.10.peg.3147,nanE_2156_bv
fig|33010.129.peg.2370,nanE_2157_bv
fig|1323703.3.peg.1822,nanE_2158_bv
fig|1243581.3.peg.2375,nanE_2159_bv
fig|2052.22.peg.2271,nanE_2160_bv
fig|1346.84.peg.1254,nanE_2161_bv
fig|2489213.5.peg.2091,nanE_2162_bv
fig|1294148.13.peg.213,nanE_2163_bv
fig|2011094.167.peg.889,nanE_2164_bv
fig|481743.5.peg.1408,nanE_2165_bv
fig|2751006.3.peg.970,nanE_2166_bv
fig|72407.1604.peg.5469,nanE_2167_bv
fig|2137880.61.peg.109,nanE_2168_bv
fig|562.76384.peg.4410,nanE_2169_bv
fig|1879010.7385.peg.1323,nanE_2170_bv
fig|2681309.5.peg.3378,nanE_2171_bv
fig|51669.94.peg.922,nanE_2172_bv
fig|562.75871.peg.3815,nanE_2173_bv
fig|81947.13.peg.924,nanE_2174_bv
fig|71452.49.peg.2371,nanE_2175_bv
fig|550.3200.peg.3706,nanE_2176_bv
fig|2489014.4.peg.5217,nanE_2177_bv
fig|1351.5866.peg.2837,nanE_2178_bv
fig|2831002.6.peg.707,nanE_2179_bv
fig|1399.50.peg.3296,nanE_2180_bv
fig|105841.90.peg.1239,nanE_2181_bv
fig|2898795.3.peg.723,nanE_2182_bv
fig|53462.10.peg.857,nanE_2183_bv
fig|2857007.4.peg.3992,nanE_2184_bv
fig|1463165.598.peg.10,nanE_2185_bv
fig|1499973.73.peg.2274,nanE_2186_bv
fig|1351.5468.peg.258,nanE_2187_bv
fig|249061.160.peg.754,nanE_2188_bv
fig|249061.161.peg.596,nanE_2189_bv
fig|1502.2363.peg.2530,nanE_2190_bv
fig|1076926.78.peg.4890,nanE_2191_bv
fig|2872626.5.peg.6655,nanE_2192_bv
fig|208479.188.peg.986,nanE_2193_bv
fig|53442.64.peg.3835,nanE_2194_bv
fig|573.43259.peg.2752,nanE_2195_bv
fig|158789.13.peg.1909,nanE_2196_bv
fig|1732514.4.peg.885,nanE_2197_bv
fig|1293.73.peg.1225,nanE_2198_bv
fig|2448052.29.peg.4173,nanE_2199_bv
fig|2718936.5.peg.745,nanE_2200_bv
fig|2823707.7.peg.60,nanE_2201_bv
fig|84030.27.peg.661,nanE_2202_bv
fig|384.818.peg.7246,nanE_2203_bv
fig|1302.503.peg.121,nanE_2204_bv
fig|1353.229.peg.2969,nanE_2205_bv
fig|67827.71.peg.5763,nanE_2206_bv
fig|28150.157.peg.4549,nanE_2207_bv
fig|68259.7.peg.1023,nanE_2208_bv
fig|418240.482.peg.1602,nanE_2209_bv
fig|29497.146.peg.802,nanE_2210_bv
fig|2364082.5.peg.1725,nanE_2211_bv
fig|2500152.13.peg.3601,nanE_2212_bv
fig|1353.212.peg.3616,nanE_2213_bv
fig|2718624.3.peg.1769,nanE_2214_bv
fig|2873270.5.peg.1340,nanE_2215_bv
fig|2870780.5.peg.1457,nanE_2216_bv
fig|106592.69.peg.6945,nanE_2217_bv
fig|384.689.peg.4161,nanE_2218_bv
fig|45634.213.peg.558,nanE_2219_bv
fig|244366.864.peg.4860,nanE_2220_bv
fig|1351.6110.peg.1710,nanE_2221_bv
fig|40041.497.peg.185,nanE_2222_bv
fig|1293.83.peg.1894,nanE_2223_bv
fig|46125.42.peg.1767,nanE_2224_bv
fig|1313.44510.peg.1448,nanE_2225_bv
fig|562.129273.peg.2623,nanE_2226_bv
fig|360807.1254.peg.1931,nanE_2227_bv
fig|77133.2726.peg.1074,nanE_2228_bv
fig|29562.18.peg.158,nanE_2229_bv
fig|77133.2614.peg.1246,nanE_2230_bv
fig|77133.2412.peg.933,nanE_2231_bv
fig|651141.7.peg.3001,nanE_2232_bv
fig|1851505.10.peg.79,nanE_2233_bv
fig|2320431.24.peg.2568,nanE_2234_bv
fig|512298.53.peg.985,nanE_2235_bv
fig|28147.146.peg.389,nanE_2236_bv
fig|450367.74.peg.2095,nanE_2237_bv
fig|1255.442.peg.624,nanE_2238_bv
fig|562.108470.peg.505,nanE_2239_bv
fig|61171.29.peg.1522,nanE_2240_bv
fig|1349.1128.peg.646,nanE_2241_bv
fig|2823703.4.peg.3109,nanE_2242_bv
fig|1872419.24.peg.2650,nanE_2243_bv
fig|655306.5.peg.1096,nanE_2244_bv
fig|121292.11.peg.3700,nanE_2245_bv
fig|562.107735.peg.4710,nanE_2246_bv
fig|1296536.162.peg.3190,nanE_2247_bv
fig|450367.69.peg.4763,nanE_2248_bv
fig|656366.20.peg.4276,nanE_2249_bv
fig|2840847.4.peg.547,nanE_2250_bv
fig|2840848.4.peg.1664,nanE_2251_bv
fig|2137880.205.peg.42,nanE_2252_bv
fig|165758.3.peg.390,nanE_2253_bv
fig|368503.34.peg.899,nanE_2254_bv
fig|244328.3471.peg.2174,nanE_2255_bv
fig|672.1871.peg.1293,nanE_2256_bv
fig|38875.27.peg.1312,nanE_2257_bv
fig|303541.49.peg.1244,nanE_2258_bv
fig|244328.3331.peg.338,nanE_2259_bv
fig|137545.63.peg.1911,nanE_2260_bv
fig|1358.1758.peg.1651,nanE_2261_bv
fig|47715.1299.peg.1177,nanE_2262_bv
fig|1211.132.peg.357,nanE_2263_bv
fig|1586779.103.peg.5347,nanE_2264_bv
fig|2916215.4.peg.2102,nanE_2265_bv
fig|672.1842.peg.1158,nanE_2266_bv
fig|2060878.132.peg.114,nanE_2267_bv
fig|545.265.peg.3215,nanE_2268_bv
fig|545.263.peg.1860,nanE_2269_bv
fig|67824.54.peg.4093,nanE_2270_bv
fig|28901.18237.peg.1593,nanE_2271_bv
fig|2952222.3.peg.1109,nanE_2272_bv
fig|2823729.5.peg.1584,nanE_2273_bv
fig|2981772.3.peg.1511,nanE_2274_bv
fig|747375.204.peg.903,nanE_2275_bv
fig|2771160.10.peg.4809,nanE_2276_bv
fig|2883265.10.peg.2767,nanE_2277_bv
fig|2933263.4.peg.2019,nanE_2278_bv
fig|2847985.6.peg.1503,nanE_2279_bv
fig|28901.18526.peg.555,nanE_2280_bv
fig|1526.27.peg.1129,nanE_2281_bv
fig|573.56256.peg.5643,nanE_2282_bv
fig|562.79537.peg.4281,nanE_2283_bv
fig|1898104.1002.peg.264,nanE_2284_bv
fig|2830989.3.peg.756,nanE_2285_bv
fig|40041.484.peg.1476,nanE_2286_bv
fig|2841653.4.peg.6087,nanE_2287_bv
fig|165190.1451.peg.767,nanE_2288_bv
fig|35703.160.peg.2087,nanE_2289_bv
fig|853.9018.peg.985,nanE_2290_bv
fig|2682970.110.peg.914,nanE_2291_bv
fig|286142.51.peg.853,nanE_2292_bv
fig|573.49974.peg.4531,nanE_2293_bv
fig|853.8333.peg.447,nanE_2294_bv
fig|2049033.16.peg.1345,nanE_2295_bv
fig|853.8329.peg.3491,nanE_2296_bv
fig|2109647.8.peg.1916,nanE_2297_bv
fig|1465.106.peg.4531,nanE_2298_bv
fig|1898203.3431.peg.1393,nanE_2299_bv
fig|2830992.10.peg.783,nanE_2300_bv
fig|562.100090.peg.3195,nanE_2301_bv
fig|2116544.43.peg.1444,nanE_2302_bv
fig|28035.240.peg.1330,nanE_2303_bv
fig|244328.258.peg.1139,nanE_2304_bv
fig|28037.1493.peg.45,nanE_2305_bv
fig|1702221.22.peg.1019,nanE_2306_bv
fig|1898203.3683.peg.3103,nanE_2307_bv
fig|2929778.3.peg.1024,nanE_2308_bv
fig|1812935.406.peg.178,nanE_2309_bv
fig|2917691.7.peg.3896,nanE_2310_bv
fig|1879010.9747.peg.440,nanE_2311_bv
fig|1879010.9806.peg.2135,nanE_2312_bv
fig|2682970.73.peg.924,nanE_2313_bv
fig|221953.28.peg.1600,nanE_2314_bv
fig|244328.877.peg.1987,nanE_2315_bv
fig|2321402.43.peg.994,nanE_2316_bv
fig|562.103976.peg.4097,nanE_2317_bv
fig|1879010.10107.peg.1919,nanE_2318_bv
fig|2052143.483.peg.846,nanE_2319_bv
fig|2870346.10.peg.444,nanE_2320_bv
fig|165185.765.peg.133,nanE_2321_bv
fig|1399874.17.peg.1000,nanE_2322_bv
fig|162155.77.peg.1744,nanE_2323_bv
fig|147709.9.peg.387,nanE_2324_bv
fig|2934315.3.peg.214,nanE_2325_bv
fig|53345.213.peg.431,nanE_2326_bv
fig|1573941.48.peg.3007,nanE_2327_bv
fig|2590157.24.peg.1283,nanE_2328_bv
fig|548.994.peg.3268,nanE_2329_bv
fig|1773.27284.peg.12717,nanE_2330_bv
fig|2804917.9.peg.160,nanE_2331_bv
fig|2780405.5.peg.1973,nanE_2332_bv
fig|584.2002.peg.2948,nanE_2333_bv
fig|573.45884.peg.10093,nanE_2334_bv
fig|297314.1200.peg.1424,nanE_2335_bv
fig|2931978.3.peg.4248,nanE_2336_bv
fig|1812935.257.peg.3975,nanE_2337_bv
fig|1062.189.peg.770,nanE_2338_bv
fig|1639.11353.peg.1714,nanE_2339_bv
fig|2485925.1841.peg.891,nanE_2340_bv
fig|1302.533.peg.2670,nanE_2341_bv
fig|1591.243.peg.136,nanE_2342_bv
fig|1883427.2114.peg.521,nanE_2343_bv
fig|28035.260.peg.1149,nanE_2344_bv
fig|2883199.9.peg.1883,nanE_2345_bv
fig|259315.429.peg.839,nanE_2346_bv
fig|83427.166.peg.839,nanE_2347_bv
fig|189691.12.peg.1943,nanE_2348_bv
fig|573.49057.peg.9,nanE_2349_bv
fig|259315.414.peg.1283,nanE_2350_bv
fig|562.99197.peg.2936,nanE_2351_bv
fig|1464.202.peg.4451,nanE_2352_bv
fig|2508708.52.peg.1434,nanE_2353_bv
fig|1501230.13.peg.1827,nanE_2354_bv
fig|573.53556.peg.1130,nanE_2355_bv
fig|1658108.15.peg.1440,nanE_2356_bv
fig|2998071.3.peg.1330,nanE_2357_bv
fig|344338.469.peg.2358,nanE_2358_bv
fig|2738.55.peg.512,nanE_2359_bv
fig|171953.169.peg.1099,nanE_2360_bv
fig|244328.6760.peg.650,nanE_2361_bv
fig|165185.1291.peg.1384,nanE_2362_bv
fig|244328.7138.peg.1565,nanE_2363_bv
fig|249061.307.peg.901,nanE_2364_bv
fig|545.221.peg.1157,nanE_2365_bv
fig|59620.3192.peg.4311,nanE_2366_bv
fig|2012495.14.peg.1500,nanE_2367_bv
fig|36740.18.peg.1325,nanE_2368_bv
fig|28037.1610.peg.555,nanE_2369_bv
fig|28037.1638.peg.514,nanE_2370_bv
fig|165185.1056.peg.3204,nanE_2371_bv
fig|331632.180.peg.1274,nanE_2372_bv
fig|165185.1020.peg.129,nanE_2373_bv
fig|562.115490.peg.2745,nanE_2374_bv
fig|297314.3463.peg.2155,nanE_2375_bv
fig|2972781.5.peg.101,nanE_2376_bv
fig|244328.6244.peg.931,nanE_2377_bv
fig|1751881.71.peg.1549,nanE_2378_bv
fig|2024894.1185.peg.2334,nanE_2379_bv
fig|2321402.108.peg.1733,nanE_2380_bv
fig|1898202.21.peg.907,nanE_2381_bv
fig|1406.395.peg.380,nanE_2382_bv
fig|2926468.5.peg.3561,nanE_2383_bv
fig|417368.23.peg.1421,nanE_2384_bv
fig|2828362.5.peg.1004,nanE_2385_bv
fig|2949756.3.peg.2222,nanE_2386_bv
fig|84112.629.peg.945,nanE_2387_bv
fig|2875500.11.peg.5611,nanE_2388_bv
fig|3021762.3.peg.2777,nanE_2389_bv
fig|1898203.4223.peg.220,nanE_2390_bv
fig|77133.3112.peg.273,nanE_2391_bv
fig|331630.482.peg.705,nanE_2392_bv
fig|1328.461.peg.513,nanE_2393_bv
fig|747.2174.peg.2119,nanE_2394_bv
fig|1303.1129.peg.1546,nanE_2395_bv
fig|1307.5919.peg.143,nanE_2396_bv
fig|165185.1047.peg.3066,nanE_2397_bv
fig|853.9215.peg.1045,nanE_2398_bv
fig|1502.3225.peg.1180,nanE_2399_bv
fig|267.27.peg.3157,nanE_2400_bv
fig|1211.196.peg.13,nanE_2401_bv
fig|1717.1122.peg.625,nanE_2402_bv
fig|2826895.3.peg.5920,nanE_2403_bv
fig|562.126396.peg.3415,nanE_2404_bv
fig|1869337.73.peg.1311,nanE_2405_bv
fig|2997337.3.peg.180,nanE_2406_bv
fig|158836.2313.peg.3640,nanE_2407_bv
fig|1879010.10477.peg.913,nanE_2408_bv
fig|3039856.3.peg.195,nanE_2409_bv
fig|3040303.3.peg.3834,nanE_2410_bv
fig|2985012.3.peg.441,nanE_2411_bv
fig|626935.56.peg.1772,nanE_2412_bv
fig|460384.122.peg.1479,nanE_2413_bv
fig|1831.130.peg.1195,nanE_2414_bv
fig|39486.673.peg.1819,nanE_2415_bv
fig|413497.66.peg.4285,nanE_2416_bv
fig|413497.67.peg.919,nanE_2417_bv
fig|2940638.3.peg.1885,nanE_2418_bv
fig|297314.3660.peg.2156,nanE_2419_bv
fig|1898207.5087.peg.3042,nanE_2420_bv
fig|165186.3619.peg.1232,nanE_2421_bv
fig|2847862.85.peg.572,nanE_2422_bv
fig|28173.23.peg.5038,nanE_2423_bv
fig|300876.114.peg.1350,nanE_2424_bv
fig|2839759.12.peg.2400,nanE_2425_bv
fig|1702220.10.peg.387,nanE_2426_bv
fig|316089.81.peg.807,nanE_2427_bv
fig|2137880.335.peg.1578,nanE_2428_bv
fig|1121113.3.peg.2507,nanE_2429_bv
fig|3047872.6.peg.4933,nanE_2430_bv
fig|37734.420.peg.1002,nanE_2431_bv
fig|1229255.460.peg.710,nanE_2432_bv
fig|1871031.16.peg.1334,nanE_2433_bv
fig|1972561.245.peg.717,nanE_2434_bv
fig|368503.46.peg.1144,nanE_2435_bv
fig|53359.5.peg.1274,nanE_2436_bv
fig|3023286.3.peg.2214,nanE_2437_bv
fig|2703794.122.peg.2200,nanE_2438_bv
fig|39483.142.peg.874,nanE_2439_bv
fig|2787141.4.peg.1434,nanE_2440_bv
fig|2044939.4719.peg.640,nanE_2441_bv
fig|1926678.36.peg.1136,nanE_2442_bv
fig|1980281.15.peg.1319,nanE_2443_bv
fig|3093919.3.peg.829,nanE_2444_bv
fig|1872092.13.peg.1775,nanE_2445_bv
fig|1869227.7491.peg.1688,nanE_2446_bv
fig|1904863.24.peg.1049,nanE_2447_bv
fig|1472.14.peg.2331,nanE_2448_bv
fig|1197127.4.peg.6164,nanE_2449_bv
fig|460384.140.peg.4388,nanE_2450_bv
fig|3230024.3.peg.3767,nanE_2451_bv
fig|29363.138.peg.2288,nanE_2452_bv
fig|2957016.3.peg.4460,nanE_2453_bv
fig|1911.92.peg.5566,nanE_2454_bv
fig|47858.10.peg.3236,nanE_2455_bv
fig|3155493.3.peg.1519,nanE_2456_bv
fig|1185415.4.peg.3330,nanE_2457_bv
fig|3155665.3.peg.11985,nanE_2458_bv
fig|1590.5091.peg.3065,nanE_2459_bv
fig|2485925.3611.peg.2860,nanE_2460_bv
fig|299767.489.peg.2308,nanE_2461_bv
fig|2847862.182.peg.3164,nanE_2462_bv
fig|3003651.3.peg.949,nanE_2463_bv
fig|329854.918.peg.1091,nanE_2464_bv
fig|29385.615.peg.207,nanE_2465_bv
fig|1346.239.peg.874,nanE_2466_bv
fig|1596.1051.peg.1604,nanE_2467_bv
fig|1661.188.peg.1658,nanE_2468_bv
fig|3346752.3.peg.2901,nanE_2469_bv
fig|1464011.72.peg.3241,nanE_2470_bv
fig|1464048.14.peg.2197,nanE_2471_bv
fig|43666.12.peg.2067,nanE_2472_bv
fig|3140240.3.peg.5537,nanE_2473_bv
fig|44449.49.peg.207,nanE_2474_bv
fig|3345778.3.peg.4924,nanE_2475_bv
fig|68282.5.peg.7199,nanE_2476_bv
fig|1141878.5.peg.1676,nanE_2477_bv
fig|334542.221.peg.2723,nanE_2478_bv
fig|3346329.3.peg.1407,nanE_2479_bv
fig|68188.16.peg.574,nanE_2480_bv
fig|1468449.23.peg.654,nanE_2481_bv
fig|1547.394.peg.141,nanE_2482_bv
fig|1432052.397.peg.5926,nanE_2483_bv
fig|47850.34.peg.4382,nanE_2484_bv
fig|480071.9.peg.1069,nanE_2485_bv
fig|1872090.75.peg.1137,nanE_2486_bv
fig|1352.19131.peg.1264,nanE_2487_bv
fig|1532.98.peg.654,nanE_2488_bv
fig|2033014.729.peg.2928,nanE_2489_bv
fig|1993874.5.peg.2043,nanE_2490_bv
fig|1892.103.peg.4900,nanE_2491_bv
fig|1464011.56.peg.2933,nanE_2492_bv
fig|1404.946.peg.5512,nanE_2493_bv
fig|1944.31.peg.5520,nanE_2494_bv
fig|1944.29.peg.4887,nanE_2495_bv
fig|2164130.15.peg.650,nanE_2496_bv
fig|2304190.3.peg.1493,nanE_2497_bv
fig|2956922.3.peg.4789,nanE_2498_bv
fig|2577432.5.peg.540,nanE_2499_bv
fig|3100181.3.peg.986,nanE_2500_bv
fig|57498.12.peg.3228,nanE_2501_bv
fig|2116544.50.peg.1762,nanE_2502_bv
fig|2933939.4.peg.3034,nanE_2503_bv
fig|82801.22.peg.67,nanE_2504_bv
fig|1898104.5147.peg.1447,nanE_2505_bv
fig|193461.18.peg.10403,nanE_2506_bv
fig|3346100.3.peg.7089,nanE_2507_bv
fig|1932.55.peg.2892,nanE_2508_bv
fig|1903473.13.peg.359,nanE_2509_bv
fig|83655.322.peg.654,nanE_2510_bv
fig|2719234.14.peg.268,nanE_2511_bv
fig|159267.132.peg.784,nanE_2512_bv
fig|851.521.peg.1091,nanE_2513_bv
fig|28037.1923.peg.438,nanE_2514_bv
fig|249061.445.peg.57,nanE_2515_bv
fig|2058152.299.peg.3743,nanE_2516_bv
fig|3070004.3.peg.3831,nanE_2517_bv
fig|1648.301.peg.659,nanE_2518_bv
fig|2137581.28.peg.1144,nanE_2519_bv
fig|299767.375.peg.2950,nanE_2520_bv
fig|291645.101.peg.1119,nanE_2521_bv
fig|2926399.6.peg.3999,nanE_2522_bv
fig|2847320.3.peg.1417,nanE_2523_bv
fig|1306.168.peg.1813,nanE_2524_bv
fig|3026433.9.peg.4177,nanE_2525_bv
fig|1506.868.peg.2776,nanE_2526_bv
fig|33029.23.peg.1061,nanE_2527_bv
fig|1134687.950.peg.5036,nanE_2528_bv
fig|297314.18952.peg.3023,nanE_2529_bv
fig|2282419.41.peg.796,nanE_2530_bv
fig|2052143.899.peg.2597,nanE_2531_bv
fig|3028694.4.peg.4132,nanE_2532_bv
fig|236067.6.peg.5100,nanE_2533_bv
fig|2994519.6.peg.1500,nanE_2534_bv
fig|2172550.122.peg.2205,nanE_2535_bv
fig|297314.8182.peg.2710,nanE_2536_bv
fig|2793040.1342.peg.115,nanE_2537_bv
fig|2793040.1162.peg.776,nanE_2538_bv
fig|2033014.631.peg.1573,nanE_2539_bv
fig|2651163.97.peg.1456,nanE_2540_bv
fig|2953793.3.peg.6954,nanE_2541_bv
fig|83655.368.peg.2305,nanE_2542_bv
fig|336306.94.peg.3154,nanE_2543_bv
fig|29562.65.peg.595,nanE_2544_bv
fig|29562.75.peg.299,nanE_2545_bv
fig|349924.20.peg.87,nanE_2546_bv
fig|1288.431.peg.687,nanE_2547_bv
fig|1969408.8.peg.2149,nanE_2548_bv
fig|1296.606.peg.1514,nanE_2549_bv
fig|46240.18.peg.3009,nanE_2550_bv
fig|1286.220.peg.2397,nanE_2551_bv
fig|1869227.7271.peg.795,nanE_2552_bv
fig|1869227.5363.peg.2568,nanE_2553_bv
fig|2964582.3.peg.802,nanE_2554_bv
fig|172733.5627.peg.646,nanE_2555_bv
fig|297314.8553.peg.2905,nanE_2556_bv
fig|2163171.218.peg.602,nanE_2557_bv
fig|165185.2166.peg.2782,nanE_2558_bv
fig|297314.9548.peg.60,nanE_2559_bv
fig|297314.8831.peg.3269,nanE_2560_bv
fig|297314.8267.peg.2883,nanE_2561_bv
fig|851.505.peg.651,nanE_2562_bv
fig|297314.7866.peg.68,nanE_2563_bv
fig|316089.119.peg.993,nanE_2564_bv
fig|546.2111.peg.1217,nanE_2565_bv
fig|666.6853.peg.1148,nanE_2566_bv
fig|729.2436.peg.398,nanE_2567_bv
fig|2718.514.peg.695,nanE_2568_bv
fig|83427.379.peg.311,nanE_2569_bv
fig|462198.87.peg.19,nanE_2570_bv
fig|615.3023.peg.141,nanE_2571_bv
fig|33037.37.peg.12,nanE_2572_bv
fig|1352.16840.peg.430,nanE_2573_bv
fig|2968067.4.peg.618,nanE_2574_bv
fig|1506.849.peg.677,nanE_2575_bv
fig|1561.67.peg.1911,nanE_2576_bv
fig|92488.14.peg.62,nanE_2577_bv
fig|158836.2855.peg.2574,nanE_2578_bv
fig|565.96.peg.1998,nanE_2579_bv
fig|33010.196.peg.2214,nanE_2580_bv
fig|1903473.13.peg.2938,nanE_2581_bv
fig|1358.2357.peg.55,nanE_2582_bv
fig|615.2987.peg.3964,nanE_2583_bv
fig|297314.10343.peg.588,nanE_2584_bv
fig|297314.9741.peg.1419,nanE_2585_bv
fig|297314.9451.peg.886,nanE_2586_bv
fig|1873463.16.peg.508,nanE_2587_bv
fig|615.3017.peg.765,nanE_2588_bv
fig|1506.904.peg.1348,nanE_2589_bv
fig|3027472.9.peg.970,nanE_2590_bv
fig|1918627.6.peg.2571,nanE_2591_bv
